ts_code,trade_date_x,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,trade_date_y,close_y,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,symbol,name,area,industry,market,list_date
000420.SZ ,20210414,2.5,2.55,2.44,2.54,2.49,0.05,2.008,262021.12,65501.181,20210414,2.54,1.3303,2.494,0.56,60.5806,,1.7624,2.047,2.2033,,,216831.1443,196966.955,105058.7595,550751.1065,500296.0657,000420,吉林化纤,吉林,化纤,主板,19960802
000421.SZ ,20210414,5.65,5.72,5.58,5.71,5.65,0.06,1.0619,47922.55,27167.08,20210414,5.71,0.8369,1.8287,0.4,32.307,7.8339,1.0981,0.9099,0.4759,1.1384,1.1384,57264.6934,57264.6934,26205.6287,326981.3993,326981.3993,000421,南京公用,江苏,供气供热,主板,19960806
000422.SZ ,20210414,4.1,4.22,4.1,4.18,4.12,0.06,1.4563,62055.45,25880.513,20210414,4.18,0.6912,0.9478,0.33,22.8298,32.1486,10.9625,0.256,0.2719,,,89786.6712,89781.2984,65470.0299,375308.2856,375285.8273,000422,ST宜化,湖北,农药化肥,主板,19960815
000423.SZ ,20210414,35.74,36.3,35.69,36.29,35.67,0.62,1.7382,22482.86,81118.112,20210414,36.29,0.3438,0.5057,0.72,548.2756,548.2756,2.439,6.9614,6.9614,0.5511,0.5511,65402.1537,65386.7313,44458.0466,2373444.1578,2372884.4789,000423,东阿阿胶,山东,中成药,主板,19960729
000426.SZ ,20210414,6.19,6.22,6.11,6.18,6.11,0.07,1.1457,73016.14,44985.09,20210414,6.18,0.4949,0.8832,0.55,111.0733,135.0442,2.1772,12.9957,12.4752,,,183719.2219,147529.443,82668.6508,1135384.7913,911731.9577,000426,兴业矿业,内蒙,铅锌,主板,19960828
000428.SZ ,20210414,3.28,3.46,3.26,3.41,3.32,0.09,2.7108,214979.2,73002.867,20210414,3.41,2.11,4.7204,1.17,69.1664,,1.5781,3.1287,6.2193,,,101892.6,101883.54,45542.648,347453.766,347422.8714,000428,华天酒店,湖南,酒店餐饮,主板,19960808
000429.SZ ,20210414,7.14,7.24,7.01,7.2,7.13,0.07,0.9818,43811.01,31397.307,20210414,7.2,0.3363,0.8808,1.07,17.3462,17.3462,1.8976,3.9716,3.9716,5.8611,5.8611,209080.6126,130290.2734,49741.356,1505380.4107,938089.9685,000429,粤高速A,广东,路桥,主板,19980220
000430.SZ ,20210414,5.54,6.1,5.5,6.06,5.57,0.49,8.7971,220781.21,130366.297,20210414,6.06,6.6553,8.4292,3.64,221.8906,,1.5907,5.7687,11.9467,,,40481.7686,33173.88,26192.4635,245319.5177,201033.7128,000430,张家界,湖南,旅游景点,主板,19960829
000488.SZ ,20210414,10.45,10.84,10.28,10.71,10.41,0.3,2.8818,573793.96,607954.272,20210414,10.71,3.4582,4.785,0.61,18.6684,18.6684,1.6997,1.0398,1.0398,1.1264,1.1264,298420.82,165924.136,119914.843,3196086.9822,1777047.4966,000488,晨鸣纸业,山东,造纸,主板,20001120
000498.SZ ,20210414,5.92,5.99,5.77,5.93,5.93,0.0,0.0,69438.16,40833.478,20210414,5.93,0.6199,1.6934,1.43,14.8967,7.6722,1.0948,0.3969,0.2711,0.9706,0.9706,155695.9203,112013.7113,41005.6183,923276.8074,664241.308,000498,山东路桥,山东,建筑工程,主板,19970609
000501.SZ ,20210414,11.65,12.55,11.6,12.11,11.72,0.39,3.3276,209766.81,253810.126,20210414,12.11,2.7321,4.7952,1.8,17.0114,17.0114,0.9392,1.219,1.219,1.8167,1.8167,76899.2731,76779.2464,43744.8401,931250.1972,929796.6739,000501,鄂武商A,湖北,百货,主板,19921120
000502.SZ ,20210414,5.82,5.95,5.72,5.92,5.83,0.09,1.5437,8780.24,5149.863,20210414,5.92,0.4789,0.6206,0.58,,,5.7493,67.0476,65.8153,,,18481.9607,18334.7957,14148.3491,109413.2073,108541.9905,000502,绿景控股,广东,综合类,主板,19921123
000503.SZ ,20210414,8.03,8.39,7.89,8.15,8.2,-0.05,-0.6098,263413.49,214408.6,20210414,8.15,2.9307,3.9723,0.84,420.3304,,7.6215,56.3871,35.3249,,,89882.2204,89882.2204,66311.9611,732540.0963,732540.0963,000503,国新健康,海南,医疗保健,主板,19921130
000504.SZ ,20210414,13.02,13.19,12.94,13.13,12.91,0.22,1.7041,5864.0,7653.926,20210414,13.13,0.1888,0.3001,0.92,501.6788,501.6788,153.9779,23.3017,23.3017,,,31157.3901,31067.3201,19537.1546,409096.532,407913.9129,000504,ST生物,湖南,环境保护,主板,19921208
000505.SZ ,20210414,7.96,8.06,7.86,8.01,8.13,-0.12,-1.476,124699.9,99279.856,20210414,8.01,2.7428,4.4131,0.58,31.501,31.501,2.1482,0.6661,0.6661,,,72695.0251,45463.8266,28256.5843,582287.1511,364165.2511,000505,京粮控股,海南,食品,主板,19921221
000506.SZ ,20210414,2.1,2.13,2.09,2.12,2.09,0.03,1.4354,41925.0,8830.253,20210414,2.12,0.4515,0.7177,0.5,,,2.0525,3.8214,3.6025,,,92901.7761,92867.0961,58418.9526,196951.7653,196878.2437,000506,中润资源,山东,黄金,主板,19930312
000507.SZ ,20210414,5.57,5.69,5.53,5.66,5.57,0.09,1.6158,88326.06,49731.223,20210414,5.66,1.05,1.386,0.72,23.7244,20.0844,1.0068,1.5853,1.4896,0.8834,0.8834,93042.4895,84120.455,63728.0603,526620.4906,476121.7753,000507,珠海港,广东,港口,主板,19930326
000509.SZ ,20210414,2.61,2.72,2.61,2.72,2.59,0.13,5.0193,97971.75,26135.843,20210414,2.72,1.187,1.5646,1.84,,,23.8326,41.6261,53.0958,,,107312.8052,82536.8348,62616.2428,291890.8301,224500.1907,000509,*ST华塑,四川,医疗保健,主板,19930507
000510.SZ ,20210414,4.64,4.65,4.54,4.62,4.64,-0.02,-0.431,77495.02,35614.539,20210414,4.62,1.4103,1.5536,0.86,45.3841,39.3423,2.6461,1.2136,1.2752,,,60918.2254,54947.9157,49879.4154,281442.2013,253859.3705,000510,新金路,四川,化工原料,主板,19930507
000513.SZ ,20210414,41.69,42.98,41.45,42.05,41.36,0.69,1.6683,65689.63,277458.684,20210414,42.05,1.0956,1.8178,0.78,23.0268,23.0268,3.3304,3.7536,3.7536,2.7222,2.7222,93909.5504,59957.2244,36136.462,3948896.5943,2521201.286,000513,丽珠集团,广东,化学制药,主板,19931028
000514.SZ ,20210414,3.54,3.6,3.53,3.56,3.55,0.01,0.2817,18370.0,6556.386,20210414,3.56,0.2177,0.5914,0.64,22.4937,22.4937,0.891,4.8137,4.8137,0.8427,0.8427,84377.0965,84377.0965,31062.1866,300382.4635,300382.4635,000514,渝开发,重庆,区域地产,主板,19930712
000516.SZ ,20210414,14.11,14.78,14.1,14.43,14.27,0.16,1.1212,466559.64,676810.59,20210414,14.43,2.4187,3.315,0.93,,,6.0254,33.1415,23.6173,,,227592.735,192893.4684,140741.9645,3284163.1661,2783452.749,000516,国际医学,陕西,医疗保健,主板,19930809
000517.SZ ,20210414,2.84,2.86,2.82,2.85,2.81,0.04,1.4235,93789.06,26655.453,20210414,2.85,0.3792,1.6887,0.61,5.2075,5.2075,1.1053,0.8118,0.8118,3.5088,3.5088,318392.2485,247335.7316,55538.4368,907417.9082,704906.8351,000517,荣安地产,浙江,区域地产,主板,19930806
000518.SZ ,20210414,3.97,4.06,3.95,4.02,4.02,0.0,0.0,126483.85,50709.688,20210414,4.02,1.2286,1.9652,1.16,288.8062,155.5695,6.5149,9.9044,8.5072,,,102955.6222,102953.5693,64362.7693,413881.6012,413873.3486,000518,四环生物,江苏,生物制药,主板,19930908
000519.SZ ,20210414,8.63,8.7,8.6,8.67,8.66,0.01,0.1155,102250.78,88456.043,20210414,8.67,0.7348,1.3796,0.81,47.3067,40.1569,1.4255,2.2688,2.067,0.519,0.519,139255.8982,139149.2468,74114.5257,1207348.6374,1206423.9698,000519,中兵红箭,湖南,矿物制品,主板,19931008
000520.SZ ,20210414,3.12,3.23,3.07,3.16,3.12,0.04,1.2821,109227.16,34256.537,20210414,3.16,1.0792,1.4684,0.56,99.4972,237.6682,7.5971,4.0359,4.6458,,,101208.3455,101208.3455,74386.7903,319818.3718,319818.3718,000520,长航凤凰,湖北,水运,主板,19931025
000521.SZ ,20210414,3.58,3.65,3.56,3.62,3.59,0.03,0.8357,172296.91,62204.461,20210414,3.62,1.9747,2.7609,0.85,,,0.779,0.2457,0.2457,1.3812,1.3812,104459.7881,87252.8625,62407.0901,378144.4329,315855.3623,000521,长虹美菱,安徽,家用电器,主板,19931018
000523.SZ ,20210414,2.93,2.97,2.85,2.95,2.95,0.0,0.0,136739.88,39869.456,20210414,2.95,2.181,3.9876,0.52,30.1719,,2.5495,0.1493,0.2213,0.678,0.678,62753.3125,62695.3976,34291.4294,185122.2719,184951.4229,000523,广州浪奇,广东,日用化工,主板,19931108
000524.SZ ,20210414,7.99,8.6,7.93,8.57,8.07,0.5,6.1958,87456.93,73354.776,20210414,8.57,1.3051,5.007,2.27,22.1589,,2.3413,0.7205,1.7962,1.3886,1.3886,67020.8597,67013.9867,17467.0661,574368.7676,574309.866,000524,岭南控股,广东,酒店餐饮,主板,19931118
000525.SZ ,20210414,5.23,5.28,5.21,5.27,5.24,0.03,0.5725,109427.55,57416.749,20210414,5.27,1.9047,4.1174,0.44,,,0.6665,0.6633,0.8806,,,58077.2873,57451.4828,26576.872,306067.3041,302769.3144,000525,红太阳,江苏,农药化肥,主板,19931028
000526.SZ ,20210414,35.39,36.87,35.14,36.37,35.39,0.98,2.7691,9545.11,34212.337,20210414,36.37,0.9923,1.8674,1.39,308.9089,98.0375,4.4957,1.4315,1.7626,,,11776.2709,9619.5107,5111.3272,428302.9726,349861.6042,000526,紫光学大,福建,文教休闲,主板,19931101
000528.SZ ,20210414,9.69,9.99,9.61,9.89,9.65,0.24,2.487,313397.82,308249.328,20210414,9.89,2.1367,3.2814,0.75,10.9592,10.9592,1.2738,0.6343,0.6343,1.5174,1.5174,147524.0876,146671.6579,95508.5116,1459013.2264,1450582.6966,000528,柳工,广西,工程机械,主板,19931118
000529.SZ ,20210414,6.08,6.11,6.02,6.09,6.14,-0.05,-0.8143,17270.2,10481.251,20210414,6.09,0.303,0.6661,0.83,14.4446,10.2358,1.8828,1.1775,1.0651,1.642,1.642,58379.033,56988.4377,25927.6102,355528.311,347059.5856,000529,广弘控股,广东,食品,主板,19931118
000530.SZ ,20210414,3.85,3.93,3.81,3.91,3.84,0.07,1.8229,73556.88,28545.272,20210414,3.91,1.2288,1.7199,0.75,36.9979,,0.9816,1.7998,1.9222,0.7673,0.7673,84321.2507,59860.6016,42768.9082,329696.0902,234054.9523,000530,冰山冷热,辽宁,机械基件,主板,19931208
000531.SZ ,20210414,9.08,9.2,9.06,9.14,9.15,-0.01,-0.1093,61978.96,56554.986,20210414,9.14,0.9047,2.1508,0.36,8.0284,8.0284,1.232,1.8087,1.8087,1.0941,1.0941,68508.282,68508.282,28816.3546,626165.6975,626165.6975,000531,穗恒运A,广东,火力发电,主板,19940106
000532.SZ ,20210414,11.51,12.86,11.51,12.5,11.71,0.79,6.7464,196908.74,241245.407,20210414,12.5,5.7316,11.3157,2.35,26.4409,26.4409,4.3096,8.3661,8.3661,0.24,0.24,34470.834,34354.9746,17401.3421,430885.425,429437.1825,000532,华金资本,广东,多元金融,主板,19940103
000533.SZ ,20210414,3.21,3.25,3.16,3.24,3.19,0.05,1.5674,158959.94,51042.588,20210414,3.24,2.3209,3.8072,0.96,26.0478,26.0478,3.2161,1.5147,1.5147,,,69081.6,68490.24,41752.8232,223824.384,221908.3776,000533,顺钠股份,广东,电气设备,主板,19940103
000534.SZ ,20210414,12.65,13.08,12.58,12.8,12.56,0.24,1.9108,17299.22,22147.095,20210414,12.8,0.352,0.7467,0.98,89.6423,107.5282,6.381,11.5457,12.1758,0.3881,0.3881,49496.3096,49150.7596,23168.827,633552.7629,629129.7229,000534,万泽股份,广东,生物制药,主板,19940110
000536.SZ ,20210414,2.96,3.04,2.94,3.01,2.98,0.03,1.0067,117349.87,35120.269,20210414,3.01,0.4247,0.7272,0.67,13.6184,13.6184,1.5182,3.795,3.795,,,276603.2803,276308.2516,161365.8708,832575.8737,831687.8373,000536,*ST华映,福建,元器件,主板,19931126
000537.SZ ,20210414,5.64,5.64,5.6,5.62,5.63,-0.01,-0.1776,27914.12,15686.766,20210414,5.62,0.1612,0.6278,0.76,3.3313,4.0378,0.6951,0.4554,0.4427,5.3381,5.3381,186252.072,173140.6933,44461.1083,1046736.6446,973050.6963,000537,广宇发展,天津,区域地产,主板,19931210
000538.SZ ,20210414,111.82,113.18,111.21,112.0,111.8,0.2,0.1789,36148.53,406182.41,20210414,112.0,0.6003,0.7856,0.53,25.9368,25.9368,3.7598,4.3695,4.3695,2.6786,2.6786,127740.3317,60216.6957,46016.8015,14306917.1504,6744269.9184,000538,云南白药,云南,中成药,主板,19931215
000539.SZ ,20210414,4.0,4.01,3.88,3.93,4.09,-0.16,-3.912,250244.4,98363.694,20210414,3.93,0.9798,3.071,1.16,11.8158,11.8158,0.7539,0.7284,0.7284,3.0534,3.0534,525028.3986,255390.5861,81487.5856,2063361.6065,1003685.0034,000539,粤电力A,广东,火力发电,主板,19931126
000540.SZ ,20210414,2.87,2.91,2.86,2.88,2.88,0.0,0.0,172736.5,49812.24,20210414,2.88,0.2479,0.467,0.58,18.2032,49.5051,1.0921,1.604,2.3703,,,700525.4679,696781.5997,369908.3852,2017513.3476,2006731.0071,000540,中天金融,贵州,多元金融,主板,19940202
000541.SZ ,20210414,6.03,6.06,6.01,6.06,6.03,0.03,0.4975,18328.53,11070.573,20210414,6.06,0.1708,0.3393,0.67,26.7582,26.7582,1.3538,2.2644,2.2644,3.0528,3.0528,139934.6154,107303.8507,54024.0961,848003.7693,650261.3352,000541,佛山照明,广东,家用电器,主板,19931123
000543.SZ ,20210414,4.35,4.41,4.32,4.37,4.39,-0.02,-0.4556,284804.64,124189.541,20210414,4.37,1.5907,2.8497,0.63,9.7736,9.7736,0.6836,0.5913,0.5913,2.7231,2.7231,226686.3331,179039.5978,99943.4089,990619.2756,782403.0424,000543,皖能电力,安徽,火力发电,主板,19931220
000544.SZ ,20210414,6.55,6.68,6.51,6.62,6.55,0.07,1.0687,48287.5,31968.451,20210414,6.62,0.4954,1.5841,0.73,13.0065,13.0065,1.0317,3.0015,3.0015,3.7764,3.7764,97468.4488,97468.4488,30482.9341,645241.1311,645241.1311,000544,中原环保,河南,环境保护,主板,19931208
000545.SZ ,20210414,2.99,3.07,2.94,3.05,2.99,0.06,2.0067,281285.55,84621.138,20210414,3.05,2.9319,4.3455,0.68,120.3409,,1.5024,1.5968,1.8155,0.6557,0.6557,98683.3096,95940.3096,64730.1648,300984.0943,292617.9443,000545,金浦钛业,吉林,化工原料,主板,19931215
000546.SZ ,20210414,6.98,6.99,6.85,6.96,6.96,0.0,0.0,32973.44,22800.874,20210414,6.96,0.4789,0.7222,0.85,9.8834,9.7284,1.0775,0.6087,0.5736,1.1494,1.1494,71464.4396,68848.3928,45657.63,497392.4996,479184.8139,000546,金圆股份,吉林,水泥,主板,19931215
000547.SZ ,20210414,16.98,17.27,16.96,17.18,16.99,0.19,1.1183,105708.21,181281.63,20210414,17.18,0.877,0.8822,0.69,40.8449,35.1141,3.434,6.8283,6.0415,0.5123,0.5123,160542.1646,120540.5063,119823.6727,2758114.3878,2070885.8982,000547,航天发展,福建,通信设备,主板,19931130
000548.SZ ,20210414,4.01,4.02,3.98,4.01,4.02,-0.01,-0.2488,34074.0,13640.378,20210414,4.01,0.6826,1.0085,0.66,23.0492,23.0492,1.1159,4.591,4.591,,,49921.5811,49918.8811,33788.2354,200185.5402,200174.7132,000548,湖南投资,湖南,路桥,主板,19931220
000550.SZ ,20210414,26.38,26.66,26.03,26.46,26.48,-0.02,-0.0755,61578.31,162377.723,20210414,26.46,1.1877,3.7482,0.68,41.4757,41.4757,2.079,0.6901,0.6901,0.2646,0.2646,86321.4,51846.316,16428.716,2284064.244,1371853.5214,000550,江铃汽车,江西,汽车整车,主板,19931201
000551.SZ ,20210414,8.45,9.2,8.42,8.68,8.38,0.3,3.58,42127.7,36416.503,20210414,8.68,1.053,1.6395,1.54,29.7642,29.7642,1.8122,1.0807,1.0807,,,40008.0405,40008.0405,25695.5351,347269.7915,347269.7915,000551,创元科技,江苏,专用机械,主板,19940106
000552.SZ ,20210414,2.95,3.02,2.91,3.02,2.98,0.04,1.3423,305316.5,90583.306,20210414,3.02,1.3369,2.6959,0.47,15.5186,15.5186,0.8743,1.8732,1.8732,3.3113,3.3113,228697.105,228374.1262,113253.5682,690665.2571,689689.8611,000552,靖远煤电,甘肃,煤炭开采,主板,19940106
000553.SZ ,20210414,8.57,8.66,8.55,8.58,8.57,0.01,0.1167,19598.4,16841.284,20210414,8.58,0.09,0.5617,0.65,57.016,57.016,0.9419,0.7071,0.7071,0.146,0.146,234412.1302,217706.7461,34892.95,2011256.0771,1867923.8815,000553,安道麦A,湖北,农药化肥,主板,19931203
000554.SZ ,20210414,4.41,4.49,4.41,4.46,4.43,0.03,0.6772,33287.0,14815.754,20210414,4.46,0.9179,0.9179,0.72,361.8957,289.273,2.347,0.7332,0.8847,,,48079.3318,36264.9711,36264.9711,214433.8198,161741.7711,000554,泰山石油,山东,石油贸易,主板,19931215
000555.SZ ,20210414,14.67,14.72,14.5,14.62,14.73,-0.11,-0.7468,102728.99,149989.592,20210414,14.62,1.0641,2.226,0.92,29.9906,29.9906,2.5542,1.335,1.335,0.2652,0.2652,97576.8827,96542.7024,46150.2697,1426574.0251,1411454.3091,000555,神州信息,深圳,软件服务,主板,19940408
000557.SZ ,20210414,3.83,3.84,3.78,3.83,3.79,0.04,1.0554,58368.2,22257.507,20210414,3.83,0.4004,0.7306,0.6,124.6992,32.5342,1.0852,6.9827,6.2349,,,145837.4735,145791.6198,79893.2347,558557.5235,558381.9038,000557,西部创业,宁夏,铁路,主板,19940617
000558.SZ ,20210414,2.95,3.0,2.94,3.0,2.94,0.06,2.0408,81155.5,24116.966,20210414,3.0,0.6299,1.2323,0.46,,,3.1774,27.6214,27.6214,,,128922.3949,128841.9854,65858.7663,386767.1847,386525.9562,000558,莱茵体育,浙江,文教休闲,主板,19940509
000559.SZ ,20210414,5.2,5.25,5.14,5.16,5.18,-0.02,-0.3861,188119.85,97290.27,20210414,5.16,0.6833,1.5711,0.61,39.089,39.089,1.981,1.5666,1.5666,0.969,0.969,330379.1344,275314.7124,119737.7737,1704756.3335,1420623.916,000559,万向钱潮,浙江,汽车配件,主板,19940110
000560.SZ ,20210414,3.74,4.05,3.72,3.94,3.74,0.2,5.3476,631139.46,247198.968,20210414,3.94,2.7953,3.662,2.01,11.216,21.5663,0.9086,0.8278,1.0003,1.7504,1.7504,235550.0851,225785.2976,172347.5841,928067.3353,889594.0725,000560,我爱我家,云南,房产服务,主板,19940202
000561.SZ ,20210414,6.52,6.58,6.48,6.56,6.52,0.04,0.6135,24165.49,15806.276,20210414,6.56,0.4033,0.8948,0.76,40.2018,40.2018,2.5242,2.8593,2.8593,,,60469.2321,59917.6586,27005.3292,396678.1626,393059.8404,000561,烽火电子,陕西,通信设备,主板,19940509
000563.SZ ,20210414,3.29,3.31,3.28,3.3,3.28,0.02,0.6098,57760.62,19032.682,20210414,3.3,0.1457,0.3327,0.4,22.4946,19.0701,1.109,7.4509,6.1851,0.9091,0.9091,396401.2846,396401.2846,173629.1422,1308124.2392,1308124.2392,000563,陕国投A,陕西,多元金融,主板,19940110
000564.SZ ,20210414,2.4,2.55,2.4,2.5,2.47,0.03,1.2146,265364.0,66192.452,20210414,2.5,1.3229,1.4621,0.73,,,0.5044,2.5963,5.4069,,,598200.4024,200595.2559,181497.9639,1495501.006,501488.1398,000564,*ST大集,陕西,百货,主板,19940110
000565.SZ ,20210414,5.42,5.51,5.42,5.44,5.48,-0.04,-0.7299,58824.61,32109.541,20210414,5.44,1.3567,2.2819,0.45,42.8279,42.8279,1.9726,5.4489,5.4489,0.2757,0.2757,43359.222,43359.222,25778.3238,235874.1677,235874.1677,000565,渝三峡A,重庆,染料涂料,主板,19940408
000566.SZ ,20210414,6.79,7.36,6.5,7.0,7.02,-0.02,-0.2849,525767.88,363330.966,20210414,7.0,4.5115,6.1075,0.93,,,2.2833,3.7139,4.1785,,,129736.5126,116539.0241,86086.0465,908155.5882,815773.1687,000566,海南海药,海南,化学制药,主板,19940525
000567.SZ ,20210414,9.54,10.37,9.54,10.13,9.82,0.31,3.1568,190667.44,191042.279,20210414,10.13,2.9802,12.1361,0.8,58.8585,89.1998,1.4944,21.1361,25.8957,,,64113.8926,63977.3864,15710.8139,649473.732,648090.9242,000567,海德股份,海南,多元金融,主板,19940525
000568.SZ ,20210414,234.0,235.52,226.93,233.74,233.9,-0.16,-0.0684,92429.99,2151467.767,20210414,233.74,0.6312,1.2887,0.65,73.7553,57.0038,14.8372,21.6459,20.5593,0.6802,0.6802,146475.2476,146430.6555,71724.7024,34237124.374,34226701.4166,000568,泸州老窖,四川,白酒,主板,19940509
000570.SZ ,20210414,5.3,5.38,5.25,5.37,5.32,0.05,0.9398,56623.86,30157.7,20210414,5.37,1.3765,2.3541,0.65,120.7449,68.6511,1.387,1.4735,1.3571,,,56137.4326,41137.4326,24052.909,301458.0131,220908.0131,000570,苏常柴A,江苏,机械基件,主板,19940701
000571.SZ ,20210414,2.21,2.34,2.2,2.34,2.23,0.11,4.9327,64953.93,14909.021,20210414,2.34,0.8053,1.1069,1.76,,,2.9233,1.3236,1.6125,,,81406.4,80653.902,58680.6988,190490.976,188730.1307,000571,*ST大洲,海南,综合类,主板,19940525
000572.SZ ,20210414,3.23,3.48,3.23,3.48,3.31,0.17,5.136,233218.11,79551.816,20210414,3.48,1.4202,2.1684,1.22,67.1783,109.6743,1.2216,1.2201,1.7922,,,164463.6426,164215.5224,107553.2273,572333.4762,571470.018,000572,ST海马,海南,汽车整车,主板,19940808
000573.SZ ,20210414,2.76,2.79,2.73,2.77,2.7,0.07,2.5926,74867.89,20629.621,20210414,2.77,1.1837,1.4836,1.7,,,1.1227,2.1403,2.1403,3.6692,3.6692,63828.0604,63250.3003,50464.6122,176803.7273,175203.3318,000573,粤宏远A,广东,区域地产,主板,19940815
000576.SZ ,20210414,11.73,11.74,11.4,11.53,11.61,-0.08,-0.6891,108675.0,125232.357,20210414,11.53,2.5392,4.4833,0.52,7.5297,7.5297,2.9847,9.9191,9.9191,,,44286.1324,42798.4418,24239.6918,510619.1066,493466.034,000576,甘化科工,广东,综合类,主板,19940907
000581.SZ ,20210414,24.51,24.78,24.43,24.5,24.47,0.03,0.1226,90948.64,223222.486,20210414,24.5,1.1133,1.9349,0.46,10.899,8.915,1.3521,2.814,1.9186,4.4226,4.4226,100895.057,81694.0552,47003.9754,2471928.8965,2001504.3524,000581,威孚高科,江苏,汽车配件,主板,19980924
000582.SZ ,20210414,9.99,10.11,9.97,10.08,10.02,0.06,0.5988,39441.75,39624.219,20210414,10.08,0.3113,0.9349,0.53,15.3136,15.3136,1.597,3.0718,3.0718,1.7462,1.7462,163418.9554,126681.8515,42190.3126,1647263.0704,1276953.0631,000582,北部湾港,广西,港口,主板,19951102
000584.SZ ,20210414,8.3,8.51,8.2,8.41,8.33,0.08,0.9604,247471.65,206492.884,20210414,8.41,3.3656,4.4839,1.09,156.3334,,2.7029,3.6849,3.8645,0.1438,0.1438,76093.7577,73529.5203,55191.1226,639948.5023,618383.2657,000584,哈工智能,江苏,专用机械,主板,19951128
000585.SZ ,20210414,1.58,1.64,1.57,1.63,1.62,0.01,0.6173,39496.69,6398.376,20210414,1.63,0.6481,0.7481,0.58,22.2518,22.2518,,17.7969,17.7969,,,87337.0,60942.0978,52792.6128,142359.31,99335.6194,000585,*ST东电,海南,电气设备,主板,19951213
000586.SZ ,20210414,7.13,7.26,7.08,7.23,7.08,0.15,2.1186,17003.43,12214.451,20210414,7.23,0.879,1.4596,0.42,57.394,57.394,5.2004,2.883,2.883,,,19344.0,19344.0,11649.4369,139857.12,139857.12,000586,汇源通信,四川,通信设备,主板,19951220
000587.SZ ,20210414,1.73,1.78,1.71,1.74,1.73,0.01,0.578,52565.0,9137.498,20210414,1.74,0.4333,0.5978,0.62,,,,0.8728,0.8856,,,212374.933,121301.185,87928.8146,369532.3834,211064.0619,000587,*ST金洲,黑龙江,批发业,主板,19960425
000589.SZ ,20210414,6.92,7.13,6.86,7.1,6.89,0.21,3.0479,91485.24,64361.62,20210414,7.1,1.1797,1.58,1.08,50.131,16.4644,1.3389,1.0513,1.0374,0.4699,0.4699,95631.9462,77546.4304,57901.9402,678986.818,550579.6558,000589,贵州轮胎,贵州,汽车配件,主板,19960308
000590.SZ ,20210414,7.8,7.97,7.72,7.94,7.8,0.14,1.7949,11047.51,8656.413,20210414,7.94,0.4615,0.8573,1.19,83.6796,83.6796,2.9484,6.9119,6.9119,,,23947.1267,23937.6227,12885.7492,190140.186,190064.7242,000590,启迪药业,湖南,中成药,主板,19960119
000591.SZ ,20210414,6.51,6.62,6.43,6.57,6.4,0.17,2.6563,680151.7,444088.167,20210414,6.57,3.3388,3.4635,0.65,21.6906,19.219,1.4076,3.9426,3.7241,1.6743,1.6743,300709.8032,203709.8929,196375.417,1975663.407,1338373.9964,000591,太阳能,重庆,新型电力,主板,19960208
000592.SZ ,20210414,2.66,2.86,2.62,2.78,2.65,0.13,4.9057,744301.5,205780.976,20210414,2.78,3.889,4.9605,1.65,218.0084,212.5784,1.6567,5.5571,5.213,,,193178.0892,191384.6915,150047.0009,537035.088,532049.4424,000592,平潭发展,福建,林业,主板,19960327
000593.SZ ,20210414,4.7,4.76,4.67,4.75,4.7,0.05,1.0638,46618.0,22017.97,20210414,4.75,1.3014,2.2975,0.52,41.2439,44.8408,1.7352,1.6412,1.4113,,,35863.1009,35820.9794,20290.3438,170349.7293,170149.6522,000593,大通燃气,四川,供气供热,主板,19960312
